place_id,place_id_original,source_dataset,place_name,description,category_original,sub_category,city,province,price,rating,time_minutes,coordinate,lat,long,category_clean,c1_ticket_price,c2_rating,toilet,parking,food,worship,accessibility,information_center,c4_facility_score,activity_tags,feature_source_note,source_url,user_rating_mean,user_rating_count,user_rating_std,facility_toilet_mentioned,facility_parking_mentioned,facility_food_mentioned,facility_worship_mentioned,facility_accessibility_mentioned,facility_information_center_mentioned
100969,969,synthetic_38_provinsi,Bukit Rimbang Mempawah,"Bukit Rimbang Mempawah di Sintang, Kalimantan Barat. Kawasan dataran tinggi dan lereng gunung yang asri dengan pemandangan perbukitan hijau dan kawah eksotis. Sangat ideal untuk petualangan alam terbuka, hiking santai, perkemahan keluarga, dan melepas penat.",Gunung,Perbukitan,Sintang,Kalimantan Barat,10000,4.5,240.0,"{'lat': 0.102026, 'lng': 111.53196}",0.102026,111.53196,alam,10000.0,4.5,True,True,True,True,False,True,0.8333,camping|fotografi|gunung|hiking,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,0,0,0,0
100970,970,synthetic_38_provinsi,Puncak Bukit Bougenville Singkawang,"Puncak Bukit Bougenville Singkawang di Kota Pontianak, Kalimantan Barat. Kawasan dataran tinggi dan lereng gunung yang asri dengan pemandangan perbukitan hijau dan kawah eksotis. Sangat ideal untuk petualangan alam terbuka, hiking santai, perkemahan keluarga, dan melepas penat.",Gunung,Perbukitan,Kota Pontianak,Kalimantan Barat,10000,4.7,360.0,"{'lat': -0.035496, 'lng': 109.311707}",-0.035496,109.311707,alam,10000.0,4.7,True,True,True,True,False,False,0.6667,camping|fotografi|gunung|hiking,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,0,0,0,0
100971,971,synthetic_38_provinsi,Gunung Poteng Singkawang,"Gunung Poteng Singkawang di Kota Pontianak, Kalimantan Barat. Kawasan dataran tinggi dan lereng gunung yang asri dengan pemandangan perbukitan hijau dan kawah eksotis. Sangat ideal untuk petualangan alam terbuka, hiking santai, perkemahan keluarga, dan melepas penat.",Gunung,Gunung,Kota Pontianak,Kalimantan Barat,20000,4.3,240.0,"{'lat': -0.047601, 'lng': 109.373392}",-0.047601,109.373392,alam,20000.0,4.3,True,True,True,True,False,True,0.8333,camping|fotografi|gunung|hiking,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,0,0,0,0
100972,972,synthetic_38_provinsi,Bukit Vander Vich Putussibau,"Bukit Vander Vich Putussibau di Kapuas Hulu Putussibau, Kalimantan Barat. Puncak bukit dan pegunungan dengan pemandangan lanskap hijau membentang sejauh mata memandang. Menawarkan pengalaman menikmati golden sunrise, udara bersih bebas polusi, dan spot foto alam yang memesona.",Gunung,Perbukitan,Kapuas Hulu Putussibau,Kalimantan Barat,35000,4.5,240.0,"{'lat': 0.862379, 'lng': 112.961002}",0.862379,112.961002,alam,35000.0,4.5,True,True,True,True,False,False,0.6667,camping|fotografi|gunung|hiking,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,0,0,0,0
100973,973,synthetic_38_provinsi,Bukit Jamur Singkawang,"Bukit Jamur Singkawang di Kota Pontianak, Kalimantan Barat. Destinasi wisata pegunungan berhawa sejuk dengan jalur pendakian yang menantang dan panorama lautan awan yang spektakuler saat fajar. Tersedia pos peristirahatan, warung logistik pendaki, area perkemahan, dan pemandu lokal.",Gunung,Perbukitan,Kota Pontianak,Kalimantan Barat,35000,4.9,180.0,"{'lat': 0.009909, 'lng': 109.379408}",0.009909,109.379408,alam,35000.0,4.9,True,True,True,True,True,True,1.0,camping|fotografi|gunung|hiking,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,1,0,0,0
100974,974,synthetic_38_provinsi,Puncak Gunung Niut Landak,"Puncak Gunung Niut Landak di Bengkayang, Kalimantan Barat. Kawasan dataran tinggi dan lereng gunung yang asri dengan pemandangan perbukitan hijau dan kawah eksotis. Sangat ideal untuk petualangan alam terbuka, hiking santai, perkemahan keluarga, dan melepas penat.",Gunung,Gunung,Bengkayang,Kalimantan Barat,10000,4.9,300.0,"{'lat': 0.828945, 'lng': 109.623391}",0.828945,109.623391,alam,10000.0,4.9,True,True,True,False,True,True,0.8333,camping|fotografi|gunung|hiking,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,0,0,0,0
100975,975,synthetic_38_provinsi,Taman Nasional Danau Sentarum Kapuas Hulu,"Taman Nasional Danau Sentarum Kapuas Hulu di Kota Singkawang, Kalimantan Barat. Kawasan konservasi alam yang asri dan terlindungi dengan keanekaragaman flora dan fauna tropis endemik. Dilengkapi jalur trekking kayu yang tertata rapi, gazebo istirahat, pusat informasi lingkungan, dan toilet pengunjung.",Cagar Alam,Danau,Kota Singkawang,Kalimantan Barat,30000,4.6,90.0,"{'lat': 0.927395, 'lng': 108.96032}",0.927395,108.96032,alam,30000.0,4.6,True,True,True,True,False,True,0.8333,alam|edukasi|fotografi|hiking|rekreasi_keluarga,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,1,0,0,0,0,1
100976,976,synthetic_38_provinsi,Tugu Khatulistiwa Pontianak Titik Nol Ekuator,"Tugu Khatulistiwa Pontianak Titik Nol Ekuator di Sintang, Kalimantan Barat. Wisata alam edukatif berbalut udara segar hutan tropis, aliran sungai yang jernih, serta air terjun bertingkat yang menyejukkan. Pilihan utama untuk riset keanekaragaman hayati dan ekowisata ramah lingkungan.",Cagar Alam,Taman Nasional,Sintang,Kalimantan Barat,10000,4.4,150.0,"{'lat': 0.050751, 'lng': 111.491624}",0.050751,111.491624,alam,10000.0,4.4,True,True,True,False,False,True,0.6667,edukasi|fotografi|hiking|rekreasi_keluarga,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,0,0,0,0
100977,977,synthetic_38_provinsi,Taman Nasional Gunung Palung Orangutan,"Taman Nasional Gunung Palung Orangutan di Kota Pontianak, Kalimantan Barat. Wisata alam edukatif berbalut udara segar hutan tropis, aliran sungai yang jernih, serta air terjun bertingkat yang menyejukkan. Pilihan utama untuk riset keanekaragaman hayati dan ekowisata ramah lingkungan.",Cagar Alam,Taman Nasional,Kota Pontianak,Kalimantan Barat,20000,4.6,180.0,"{'lat': -0.002135, 'lng': 109.373215}",-0.002135,109.373215,alam,20000.0,4.6,True,True,True,False,True,True,0.8333,edukasi|fotografi|hiking|rekreasi_keluarga,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,0,0,0,0
100978,978,synthetic_38_provinsi,Air Terjun Riam Merasap Bengkayang Little Niagara,"Air Terjun Riam Merasap Bengkayang Little Niagara di Sambas, Kalimantan Barat. Objek wisata alam dengan formasi tebing batuan alami, gua karst purba, serta telaga yang jernih dan tenang. Suasana alam yang tenang memberikan kesegaran pikiran bagi pengunjung yang mencintai ketenangan alam.",Cagar Alam,Air Terjun,Sambas,Kalimantan Barat,30000,4.7,90.0,"{'lat': 1.35403, 'lng': 109.296784}",1.35403,109.296784,alam,30000.0,4.7,True,True,True,False,True,True,0.8333,alam|edukasi|fotografi|hiking|rekreasi_keluarga,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,0,0,0,0
100979,979,synthetic_38_provinsi,Air Terjun Riam Dait Landak Tujuh Tingkat,"Air Terjun Riam Dait Landak Tujuh Tingkat di Kapuas Hulu Putussibau, Kalimantan Barat. Objek wisata alam dengan formasi tebing batuan alami, gua karst purba, serta telaga yang jernih dan tenang. Suasana alam yang tenang memberikan kesegaran pikiran bagi pengunjung yang mencintai ketenangan alam.",Cagar Alam,Air Terjun,Kapuas Hulu Putussibau,Kalimantan Barat,10000,4.4,180.0,"{'lat': 0.875403, 'lng': 112.893642}",0.875403,112.893642,alam,10000.0,4.4,True,True,True,True,True,True,1.0,alam|edukasi|fotografi|hiking|rekreasi_keluarga,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,0,0,0,0
100980,980,synthetic_38_provinsi,Sungai Kapuas Terpanjang di Indonesia,"Sungai Kapuas Terpanjang di Indonesia di Sambas, Kalimantan Barat. Objek wisata alam dengan formasi tebing batuan alami, gua karst purba, serta telaga yang jernih dan tenang. Suasana alam yang tenang memberikan kesegaran pikiran bagi pengunjung yang mencintai ketenangan alam.",Cagar Alam,Taman Nasional,Sambas,Kalimantan Barat,10000,4.2,180.0,"{'lat': 1.387697, 'lng': 109.303051}",1.387697,109.303051,alam,10000.0,4.2,True,True,True,False,True,True,0.8333,alam|edukasi|fotografi|hiking|rekreasi_keluarga,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,0,0,0,0
100981,981,synthetic_38_provinsi,Danau Laet Tayan Sanggau,"Danau Laet Tayan Sanggau di Kota Pontianak, Kalimantan Barat. Kawasan konservasi alam yang asri dan terlindungi dengan keanekaragaman flora dan fauna tropis endemik. Dilengkapi jalur trekking kayu yang tertata rapi, gazebo istirahat, pusat informasi lingkungan, dan toilet pengunjung.",Cagar Alam,Danau,Kota Pontianak,Kalimantan Barat,25000,4.4,90.0,"{'lat': -0.03619, 'lng': 109.350605}",-0.03619,109.350605,alam,25000.0,4.4,True,True,True,True,True,True,1.0,alam|edukasi|fotografi|hiking|rekreasi_keluarga,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,1,0,0,0,0,1
100982,982,synthetic_38_provinsi,Pulau Lemukutan Snorkeling Bengkayang,"Pulau Lemukutan Snorkeling Bengkayang di Bengkayang, Kalimantan Barat. Kawasan konservasi alam yang asri dan terlindungi dengan keanekaragaman flora dan fauna tropis endemik. Dilengkapi jalur trekking kayu yang tertata rapi, gazebo istirahat, pusat informasi lingkungan, dan toilet pengunjung.",Cagar Alam,Taman Nasional,Bengkayang,Kalimantan Barat,10000,4.6,150.0,"{'lat': 0.812266, 'lng': 109.627722}",0.812266,109.627722,alam,10000.0,4.6,True,True,True,False,True,True,0.8333,bahari|edukasi|fotografi|hiking|rekreasi_keluarga|snorkeling,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,1,0,0,0,0,1
100983,983,synthetic_38_provinsi,Keraton Kadriah Kesultanan Pontianak,"Keraton Kadriah Kesultanan Pontianak di Sintang, Kalimantan Barat. Situs cagar budaya bersejarah yang sarat dengan nilai tradisi leluhur, arsitektur arca dan bangunan tradisional yang otentik. Dilengkapi pemandu wisata budaya, museum informasi sejarah, dan pertunjukan seni berkala.",Budaya,Keraton,Sintang,Kalimantan Barat,10000,4.9,90.0,"{'lat': 0.050954, 'lng': 111.517425}",0.050954,111.517425,budaya,10000.0,4.9,True,True,False,True,True,True,0.8333,budaya|edukasi|fotografi|sejarah,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,0,0,0,0
100984,984,synthetic_38_provinsi,Rumah Betang Radakng Pontianak Terpanjang,"Rumah Betang Radakng Pontianak Terpanjang di Sambas, Kalimantan Barat. Kompleks bangunan bersejarah dan desa adat yang mempertahankan adat istiadat turun-temurun dengan ramah. Wisatawan dapat menyaksikan kerajinan tangan tradisional dan berinteraksi langsung dengan warga setempat.",Budaya,Situs Sejarah,Sambas,Kalimantan Barat,20000,4.3,90.0,"{'lat': 1.343427, 'lng': 109.275687}",1.343427,109.275687,budaya,20000.0,4.3,True,True,True,False,False,True,0.6667,budaya|edukasi|fotografi|sejarah,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,0,0,0,0
100985,985,synthetic_38_provinsi,Kawasan Pecinan Singkawang Kota Amoy,"Kawasan Pecinan Singkawang Kota Amoy di Landak Ngabang, Kalimantan Barat. Kompleks bangunan bersejarah dan desa adat yang mempertahankan adat istiadat turun-temurun dengan ramah. Wisatawan dapat menyaksikan kerajinan tangan tradisional dan berinteraksi langsung dengan warga setempat.",Budaya,Situs Sejarah,Landak Ngabang,Kalimantan Barat,25000,4.4,60.0,"{'lat': 0.419105, 'lng': 109.763774}",0.419105,109.763774,budaya,25000.0,4.4,True,True,False,False,False,True,0.5,budaya|edukasi|fotografi|sejarah,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,0,0,0,0
100986,986,synthetic_38_provinsi,Istana Sambas Alwatzikoebillah,"Istana Sambas Alwatzikoebillah di Ketapang, Kalimantan Barat. Kompleks bangunan bersejarah dan desa adat yang mempertahankan adat istiadat turun-temurun dengan ramah. Wisatawan dapat menyaksikan kerajinan tangan tradisional dan berinteraksi langsung dengan warga setempat.",Budaya,Keraton,Ketapang,Kalimantan Barat,25000,4.6,60.0,"{'lat': -1.844408, 'lng': 109.961537}",-1.844408,109.961537,budaya,25000.0,4.6,True,True,False,True,True,True,0.8333,budaya|edukasi|fotografi|sejarah,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,0,0,0,0
100987,987,synthetic_38_provinsi,Vihara Tri Dharma Bumi Raya Singkawang,"Vihara Tri Dharma Bumi Raya Singkawang di Sambas, Kalimantan Barat. Kompleks bangunan bersejarah dan desa adat yang mempertahankan adat istiadat turun-temurun dengan ramah. Wisatawan dapat menyaksikan kerajinan tangan tradisional dan berinteraksi langsung dengan warga setempat.",Budaya,Situs Sejarah,Sambas,Kalimantan Barat,20000,4.2,90.0,"{'lat': 1.375857, 'lng': 109.314454}",1.375857,109.314454,budaya,20000.0,4.2,True,True,True,True,True,True,1.0,budaya|edukasi|fotografi|sejarah,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,0,1,0,0
100988,988,synthetic_38_provinsi,Museum Negeri Pontianak,"Museum Negeri Pontianak di Landak Ngabang, Kalimantan Barat. Kompleks bangunan bersejarah dan desa adat yang mempertahankan adat istiadat turun-temurun dengan ramah. Wisatawan dapat menyaksikan kerajinan tangan tradisional dan berinteraksi langsung dengan warga setempat.",Budaya,Museum,Landak Ngabang,Kalimantan Barat,20000,4.6,60.0,"{'lat': 0.38584, 'lng': 109.777547}",0.38584,109.777547,budaya,20000.0,4.6,True,True,True,True,False,True,0.8333,budaya|edukasi|fotografi|sejarah,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,0,0,0,0
100989,989,synthetic_38_provinsi,Rumah Adat Melayu Pontianak,"Rumah Adat Melayu Pontianak di Ketapang, Kalimantan Barat. Kompleks bangunan bersejarah dan desa adat yang mempertahankan adat istiadat turun-temurun dengan ramah. Wisatawan dapat menyaksikan kerajinan tangan tradisional dan berinteraksi langsung dengan warga setempat.",Budaya,Situs Sejarah,Ketapang,Kalimantan Barat,5000,4.6,90.0,"{'lat': -1.886523, 'lng': 110.000998}",-1.886523,110.000998,budaya,5000.0,4.6,True,True,True,False,False,True,0.6667,budaya|edukasi|fotografi|sejarah,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,0,0,0,0
100990,990,synthetic_38_provinsi,Paradis-Q Waterpark Kubu Raya,"Paradis-Q Waterpark Kubu Raya di Mempawah, Kalimantan Barat. Taman rekreasi modern keluarga yang menghadirkan beragam wahana permainan seru, atraksi air, serta pertunjukan tematik interaktif. Memiliki fasilitas lengkap seperti food court, musala yang nyaman, toilet bersih, dan area parkir luas.",Taman Hiburan,Waterpark,Mempawah,Kalimantan Barat,35000,4.5,240.0,"{'lat': 0.333245, 'lng': 108.955746}",0.333245,108.955746,hiburan,35000.0,4.5,True,True,True,True,True,True,1.0,edukasi|fotografi|rekreasi_keluarga,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,1,1,0,1,0,0
100991,991,synthetic_38_provinsi,Taman Alun-Alun Kapuas Pontianak,"Taman Alun-Alun Kapuas Pontianak di Ketapang, Kalimantan Barat. Kawasan rekreasi bertema dengan wahana pemacu adrenalin, kolam renang bergelombang, serta taman bermain anak yang aman. Dilengkapi staf pengawas keselamatan dan berbagai tenant kuliner lezat.",Taman Hiburan,Taman Rekreasi,Ketapang,Kalimantan Barat,75000,4.6,120.0,"{'lat': -1.81664, 'lng': 109.95905}",-1.81664,109.95905,hiburan,75000.0,4.6,True,True,True,True,True,True,1.0,edukasi|fotografi|rekreasi_keluarga,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,1,0,0,0
100992,992,synthetic_38_provinsi,Sinka Zoo Singkawang Taman Satwa,"Sinka Zoo Singkawang Taman Satwa di Bengkayang, Kalimantan Barat. Destinasi hiburan terpadu dengan spot swafoto kekinian yang estetik, wahana edukasi anak, dan ruang terbuka hijau yang ramah keluarga. Menjadi tempat favorit untuk berekreasi bersama anak-anak di akhir pekan.",Taman Hiburan,Taman Rekreasi,Bengkayang,Kalimantan Barat,100000,4.2,180.0,"{'lat': 0.826724, 'lng': 109.61223}",0.826724,109.61223,hiburan,100000.0,4.2,True,True,True,True,True,True,1.0,edukasi|fotografi|rekreasi_keluarga,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,0,0,0,0
100993,993,synthetic_38_provinsi,Mimi Land Batu Payung Singkawang,"Mimi Land Batu Payung Singkawang di Kapuas Hulu Putussibau, Kalimantan Barat. Kawasan rekreasi bertema dengan wahana pemacu adrenalin, kolam renang bergelombang, serta taman bermain anak yang aman. Dilengkapi staf pengawas keselamatan dan berbagai tenant kuliner lezat.",Taman Hiburan,Taman Rekreasi,Kapuas Hulu Putussibau,Kalimantan Barat,75000,4.2,180.0,"{'lat': 0.846472, 'lng': 112.931186}",0.846472,112.931186,hiburan,75000.0,4.2,True,True,True,True,True,True,1.0,edukasi|fotografi|rekreasi_keluarga,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,1,0,0,0
100994,994,synthetic_38_provinsi,Pasar Tengah Pontianak,"Pasar Tengah Pontianak di Sambas, Kalimantan Barat. Kawasan pertokoan dan pasar seni yang menyajikan ragam cinderamata unik karya perajin lokal dari berbagai penjuru daerah. Selalu ramai dikunjungi wisatawan yang ingin membawa kenang-kenangan autentik.",Pusat Perbelanjaan,Pasar Tradisional,Sambas,Kalimantan Barat,0,4.9,60.0,"{'lat': 1.390229, 'lng': 109.335484}",1.390229,109.335484,belanja,0.0,4.9,True,True,True,True,True,False,0.8333,belanja|budaya|kuliner,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,0,0,0,0
100995,995,synthetic_38_provinsi,Sentra Lidah Buaya Aloevera Center,"Sentra Lidah Buaya Aloevera Center di Kapuas Hulu Putussibau, Kalimantan Barat. Kawasan pertokoan dan pasar seni yang menyajikan ragam cinderamata unik karya perajin lokal dari berbagai penjuru daerah. Selalu ramai dikunjungi wisatawan yang ingin membawa kenang-kenangan autentik.",Pusat Perbelanjaan,Sentra Kerajinan,Kapuas Hulu Putussibau,Kalimantan Barat,0,4.8,90.0,"{'lat': 0.904662, 'lng': 112.966637}",0.904662,112.966637,belanja,0.0,4.8,True,True,True,False,True,False,0.6667,belanja|budaya|kuliner,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,0,0,0,0
100996,996,synthetic_38_provinsi,Sentra Tenun Sambas Songket Lunggi,"Sentra Tenun Sambas Songket Lunggi di Sintang, Kalimantan Barat. Kawasan pertokoan dan pasar seni yang menyajikan ragam cinderamata unik karya perajin lokal dari berbagai penjuru daerah. Selalu ramai dikunjungi wisatawan yang ingin membawa kenang-kenangan autentik.",Pusat Perbelanjaan,Sentra Kerajinan,Sintang,Kalimantan Barat,0,4.6,120.0,"{'lat': 0.100229, 'lng': 111.495353}",0.100229,111.495353,belanja,0.0,4.6,True,True,True,True,True,False,0.8333,belanja|budaya|kuliner,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,0,0,0,0
100997,997,synthetic_38_provinsi,Pusat Keramik Dinasti Singkawang,"Pusat Keramik Dinasti Singkawang di Kapuas Hulu Putussibau, Kalimantan Barat. Pusat perbelanjaan dan pasar tradisional khas daerah yang menjual aneka kerajinan tangan, kain tenun atau batik, serta camilan oleh-oleh lokal. Tempat bertemunya tawar-menawar yang hangat dengan harga terjangkau.",Pusat Perbelanjaan,Pasar Tradisional,Kapuas Hulu Putussibau,Kalimantan Barat,0,4.8,90.0,"{'lat': 0.831163, 'lng': 112.897476}",0.831163,112.897476,belanja,0.0,4.8,True,True,True,True,True,False,0.8333,belanja|budaya|kuliner,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,0,0,0,0
100998,998,synthetic_38_provinsi,Masjid Raya Mujahidin Pontianak,"Masjid Raya Mujahidin Pontianak di Kota Singkawang, Kalimantan Barat. Ikon wisata religi yang terkenal dengan kedamaian suasananya, toleransi antarwarga, serta kubah atau menara yang menjulang indah. Menjadi tempat ziarah sekaligus edukasi spiritual bagi masyarakat luas.",Tempat Ibadah,Masjid,Kota Singkawang,Kalimantan Barat,0,4.2,60.0,"{'lat': 0.929167, 'lng': 109.006298}",0.929167,109.006298,religi,0.0,4.2,True,True,True,True,True,False,0.8333,budaya|religi|sejarah,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,0,1,0,0
100999,999,synthetic_38_provinsi,Masjid Jami Sultan Syarif Abdurrahman Pontianak,"Masjid Jami Sultan Syarif Abdurrahman Pontianak di Landak Ngabang, Kalimantan Barat. Tempat ibadah cagar budaya dengan ornamen seni pahat antik dan sejarah pendirian yang menginspirasi. Terbuka bagi pengunjung yang ingin berdoa maupun mengagumi keindahan karya arsitektur Nusantara.",Tempat Ibadah,Masjid,Landak Ngabang,Kalimantan Barat,0,4.2,60.0,"{'lat': 0.409617, 'lng': 109.718102}",0.409617,109.718102,religi,0.0,4.2,True,True,True,True,True,False,0.8333,budaya|religi|sejarah,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,0,1,0,0
101000,1000,synthetic_38_provinsi,Vihara Sui Khew Pak Kung Singkawang,"Vihara Sui Khew Pak Kung Singkawang di Kubu Raya, Kalimantan Barat. Bangunan keagamaan bersejarah dengan arsitektur megah dan penuh nilai filosofis spiritual tinggi. Menyediakan sarana ibadah yang bersih dan khusyuk, pelataran yang teduh dan asri, serta toilet wudhu yang terawat.",Tempat Ibadah,Vihara,Kubu Raya,Kalimantan Barat,0,4.3,90.0,"{'lat': -0.181785, 'lng': 109.390914}",-0.181785,109.390914,religi,0.0,4.3,True,True,True,True,True,False,0.8333,budaya|religi|sejarah,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,1,0,0,1,0,0
101001,1001,synthetic_38_provinsi,Pantai Takisung Tanah Laut,"Pantai Takisung Tanah Laut di Hulu Sungai Selatan Kandangan, Kalimantan Selatan. Destinasi wisata pesisir dengan hamparan pasir bersih, deburan ombak yang menenangkan, serta panorama matahari terbenam yang memukau. Dilengkapi fasilitas warung makan seafood lokal, area parkir, toilet umum, dan persewaan payung pantai.",Pantai,Pantai,Hulu Sungai Selatan Kandangan,Kalimantan Selatan,20000,4.9,150.0,"{'lat': -2.749288, 'lng': 115.238431}",-2.749288,115.238431,bahari,20000.0,4.9,True,True,True,True,False,False,0.6667,berenang|fotografi|kuliner|pantai|rekreasi_keluarga,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,1,1,1,0,0,0
101002,1002,synthetic_38_provinsi,Pantai Batakan Baru Pelaihari,"Pantai Batakan Baru Pelaihari di Kota Banjarmasin, Kalimantan Selatan. Kawasan pantai dengan keindahan garis pantai memanjang, batuan karang yang menawan, serta angin sepoi-sepoi yang menyegarkan. Sangat cocok untuk aktivitas rekreasi, jalan santai di tepi air, dan piknik sore hari.",Pantai,Pantai,Kota Banjarmasin,Kalimantan Selatan,25000,4.7,180.0,"{'lat': -3.349186, 'lng': 114.597562}",-3.349186,114.597562,bahari,25000.0,4.7,True,True,True,True,True,True,1.0,berenang|fotografi|kuliner|pantai|rekreasi_keluarga,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,0,0,0,0
101003,1003,synthetic_38_provinsi,Pantai Gedambaan Sarang Tiung Kotabaru,"Pantai Gedambaan Sarang Tiung Kotabaru di Kota Banjarmasin, Kalimantan Selatan. Destinasi wisata pesisir dengan hamparan pasir bersih, deburan ombak yang menenangkan, serta panorama matahari terbenam yang memukau. Dilengkapi fasilitas warung makan seafood lokal, area parkir, toilet umum, dan persewaan payung pantai.",Pantai,Pantai,Kota Banjarmasin,Kalimantan Selatan,15000,4.6,180.0,"{'lat': -3.347607, 'lng': 114.575494}",-3.347607,114.575494,bahari,15000.0,4.6,True,True,True,True,False,True,0.8333,berenang|fotografi|kuliner|pantai|rekreasi_keluarga,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,1,1,1,0,0,0
101004,1004,synthetic_38_provinsi,Pantai Pagatan Pesta Laut Mappanretasi,"Pantai Pagatan Pesta Laut Mappanretasi di Kota Banjarbaru, Kalimantan Selatan. Pantai eksotis dengan air laut jernih dan deretan pohon kelapa yang rindang. Menjadi lokasi favorit wisatawan untuk bersantai, bermain air bersama keluarga, berswafoto, serta menikmati kelapa muda segar di tepi pantai.",Pantai,Pantai,Kota Banjarbaru,Kalimantan Selatan,25000,4.2,240.0,"{'lat': -3.468432, 'lng': 114.808991}",-3.468432,114.808991,bahari,25000.0,4.2,True,True,True,True,False,False,0.6667,berenang|fotografi|kuliner|pantai|rekreasi_keluarga,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,0,0,0,0
101005,1005,synthetic_38_provinsi,Pantai Teluk Tamiang Surga Bahari Kotabaru,"Pantai Teluk Tamiang Surga Bahari Kotabaru di Hulu Sungai Selatan Kandangan, Kalimantan Selatan. Kawasan pantai dengan keindahan garis pantai memanjang, batuan karang yang menawan, serta angin sepoi-sepoi yang menyegarkan. Sangat cocok untuk aktivitas rekreasi, jalan santai di tepi air, dan piknik sore hari.",Pantai,Pantai,Hulu Sungai Selatan Kandangan,Kalimantan Selatan,15000,4.5,240.0,"{'lat': -2.71732, 'lng': 115.272821}",-2.71732,115.272821,bahari,15000.0,4.5,True,True,True,True,True,False,0.8333,berenang|fotografi|kuliner|pantai|rekreasi_keluarga,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,0,0,0,0
